uid,dataset,source_file,source_row_id,lang,split_original,expression,expression_norm,sentence,target_span_text,context_type,w1,w2,modifier,head,has_head_mod,paraphrase_raw,paraphrases_json,canonical_paraphrase,paraphrase_count,has_paraphrase,label_raw,label_binary,label_contribution,compositionality_score,compositionality_bin,stratify_key,row_group_id,notes,split
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:69,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,69,PT,,gato-pingado,gato pingado,Este é um gato-pingado .,gato-pingado,unknown,gato,pingado,,,False,Esta é uma pessoa .,"[""Esta é uma pessoa .""]",Esta é uma pessoa .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:gato pingado,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:70,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,70,PT,,gelo-seco,gelo seco,Este é um gelo-seco .,gelo-seco,unknown,gelo,seco,,,False,Esta é uma fumaça .,"[""Esta é uma fumaça .""]",Esta é uma fumaça .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:gelo seco,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:71,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,71,PT,,golpe baixo,golpe baixo,Este é um golpe baixo .,golpe baixo,unknown,golpe,baixo,,,False,Este é um golpe sujo .,"[""Este é um golpe sujo .""]",Este é um golpe sujo .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:golpe baixo,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:72,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,72,PT,,governo federal,governo federal,Este é um governo federal .,governo federal,unknown,governo,federal,,,False,Este é um governo .,"[""Este é um governo .""]",Este é um governo .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:governo federal,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:73,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,73,PT,,gripe aviária,gripe aviária,Esta é uma gripe aviária .,gripe aviária,unknown,gripe,aviária,,,False,Esta é uma gripe .,"[""Esta é uma gripe .""]",Esta é uma gripe .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:gripe aviária,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:74,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,74,PT,,gripe suína,gripe suína,Esta é uma gripe suína .,gripe suína,unknown,gripe,suína,,,False,Este é um h1n1 .,"[""Este é um h1n1 .""]",Este é um h1n1 .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:gripe suína,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:76,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,76,PT,,jogo duro,jogo duro,Este é um jogo duro .,jogo duro,unknown,jogo,duro,,,False,Este é o difícil .,"[""Este é o difícil .""]",Este é o difícil .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:jogo duro,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:78,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,78,PT,,leite integral,leite integral,Este é um leite integral .,leite integral,unknown,leite,integral,,,False,Isto é o leite .,"[""Isto é o leite .""]",Isto é o leite .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:leite integral,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:79,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,79,PT,,lista negra,lista negra,Esta é uma lista negra .,lista negra,unknown,lista,negra,,,False,Esta é uma lista de coisas ruins .,"[""Esta é uma lista de coisas ruins .""]",Esta é uma lista de coisas ruins .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:lista negra,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:80,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,80,PT,,livre-docente,livre docente,Este é um livre-docente .,livre-docente,unknown,livre,docente,,,False,Este é um professor .,"[""Este é um professor .""]",Este é um professor .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:livre docente,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:81,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,81,PT,,livro aberto,livro aberto,Este é um livro aberto .,livro aberto,unknown,livro,aberto,,,False,Este é transparente .,"[""Este é transparente .""]",Este é transparente .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:livro aberto,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:82,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,82,PT,,longa data,longa data,Esta é uma longa data .,longa data,unknown,longa,data,,,False,Isto é muito tempo .,"[""Isto é muito tempo .""]",Isto é muito tempo .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:longa data,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:83,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,83,PT,,longa-metragem,longa metragem,Este é um longa-metragem .,longa-metragem,unknown,longa,metragem,,,False,Este é um filme .,"[""Este é um filme .""]",Este é um filme .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:longa metragem,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:84,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,84,PT,,lua cheia,lua cheia,Esta é uma lua cheia .,lua cheia,unknown,lua,cheia,,,False,Esta é uma lua completa .,"[""Esta é uma lua completa .""]",Esta é uma lua completa .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:lua cheia,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:86,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,86,PT,,lugar-comum,lugar comum,Este é um lugar-comum .,lugar-comum,unknown,lugar,comum,,,False,Este é um clichê .,"[""Este é um clichê .""]",Este é um clichê .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:lugar comum,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:87,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,87,PT,,má-fé,má fé,Esta é uma má-fé .,má-fé,unknown,má,fé,,,False,Esta é uma maldade .,"[""Esta é uma maldade .""]",Esta é uma maldade .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:má fé,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:89,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,89,PT,,mão-fechada,mão fechada,Esta é uma mão-fechada .,mão-fechada,unknown,mão,fechada,,,False,Este é um pão duro .,"[""Este é um pão duro .""]",Este é um pão duro .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:mão fechada,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:90,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,90,PT,,máquina virtual,máquina virtual,Esta é uma máquina virtual .,máquina virtual,unknown,máquina,virtual,,,False,Este é um computador virtual .,"[""Este é um computador virtual .""]",Este é um computador virtual .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:máquina virtual,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:92,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,92,PT,,maré alta,maré alta,Esta é uma maré alta .,maré alta,unknown,maré,alta,,,False,Este é um mar alto .,"[""Este é um mar alto .""]",Este é um mar alto .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:maré alta,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:93,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,93,PT,,maré baixa,maré baixa,Esta é uma maré baixa .,maré baixa,unknown,maré,baixa,,,False,Esta é uma baixa mar .,"[""Esta é uma baixa mar .""]",Esta é uma baixa mar .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:maré baixa,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:95,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,95,PT,,mau contato,mau contato,Este é um mau contato .,mau contato,unknown,mau,contato,,,False,Este é um problema .,"[""Este é um problema .""]",Este é um problema .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:mau contato,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:97,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,97,PT,,mau-olhado,mau olhado,Este é um mau-olhado .,mau-olhado,unknown,mau,olhado,,,False,Esta é uma inveja .,"[""Esta é uma inveja .""]",Esta é uma inveja .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:mau olhado,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:98,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,98,PT,,mercado negro,mercado negro,Este é um mercado negro .,mercado negro,unknown,mercado,negro,,,False,Este é um mercado ilegal .,"[""Este é um mercado ilegal .""]",Este é um mercado ilegal .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:mercado negro,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:99,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,99,PT,,mesa-redonda,mesa redonda,Esta é uma mesa-redonda .,mesa-redonda,unknown,mesa,redonda,,,False,Este é um debate .,"[""Este é um debate .""]",Este é um debate .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:mesa redonda,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:100,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,100,PT,,montanha-russa,montanha russa,Esta é uma montanha-russa .,montanha-russa,unknown,montanha,russa,,,False,Este é um brinquedo .,"[""Este é um brinquedo .""]",Este é um brinquedo .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:montanha russa,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:101,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,101,PT,,navio negreiro,navio negreiro,Este é um navio negreiro .,navio negreiro,unknown,navio,negreiro,,,False,Este é um navio de escravos .,"[""Este é um navio de escravos .""]",Este é um navio de escravos .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:navio negreiro,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:102,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,102,PT,,nó cego,nó cego,Este é um nó cego .,nó cego,unknown,nó,cego,,,False,Este é um nó apertado .,"[""Este é um nó apertado .""]",Este é um nó apertado .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:nó cego,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:104,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,104,PT,,novo-rico,novo rico,Este é um novo-rico .,novo-rico,unknown,novo,rico,,,False,Este é um milionário recente .,"[""Este é um milionário recente .""]",Este é um milionário recente .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:novo rico,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:106,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,106,PT,,olho gordo,olho gordo,Este é um olho gordo .,olho gordo,unknown,olho,gordo,,,False,Esta é uma inveja .,"[""Esta é uma inveja .""]",Esta é uma inveja .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:olho gordo,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:107,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,107,PT,,olho mágico,olho mágico,Este é um olho mágico .,olho mágico,unknown,olho,mágico,,,False,Este é um visor .,"[""Este é um visor .""]",Este é um visor .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:olho mágico,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:108,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,108,PT,,olho nu,olho nu,Este é um olho nu .,olho nu,unknown,olho,nu,,,False,Esta é uma visão humana .,"[""Esta é uma visão humana .""]",Esta é uma visão humana .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:olho nu,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:109,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,109,PT,,ônibus executivo,ônibus executivo,Este é um ônibus executivo .,ônibus executivo,unknown,ônibus,executivo,,,False,Este é um ônibus .,"[""Este é um ônibus .""]",Este é um ônibus .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:ônibus executivo,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:111,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,111,PT,,pão-duro,pão duro,Este é um pão-duro .,pão-duro,unknown,pão,duro,,,False,Este é um mão de vaca .,"[""Este é um mão de vaca .""]",Este é um mão de vaca .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:pão duro,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:112,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,112,PT,,papel higiênico,papel higiênico,Este é um papel higiênico .,papel higiênico,unknown,papel,higiênico,,,False,Este é um papel .,"[""Este é um papel .""]",Este é um papel .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:papel higiênico,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:113,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,113,PT,,paraíso fiscal,paraíso fiscal,Este é um paraíso fiscal .,paraíso fiscal,unknown,paraíso,fiscal,,,False,Este é um refúgio fiscal .,"[""Este é um refúgio fiscal .""]",Este é um refúgio fiscal .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:paraíso fiscal,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:115,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,115,PT,,pau-mandado,pau mandado,Este é um pau-mandado .,pau-mandado,unknown,pau,mandado,,,False,Este é um submisso .,"[""Este é um submisso .""]",Este é um submisso .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:pau mandado,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:116,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,116,PT,,pavio curto,pavio curto,Este é um pavio curto .,pavio curto,unknown,pavio,curto,,,False,Esta é uma falta de paciência .,"[""Esta é uma falta de paciência .""]",Esta é uma falta de paciência .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:pavio curto,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:118,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,118,PT,,pé-direito,pé direito,Este é um pé-direito .,pé-direito,unknown,pé,direito,,,False,Esta é uma altura .,"[""Esta é uma altura .""]",Esta é uma altura .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:pé direito,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:119,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,119,PT,,pé-frio,pé frio,Este é um pé-frio .,pé-frio,unknown,pé,frio,,,False,Este é um azarado .,"[""Este é um azarado .""]",Este é um azarado .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:pé frio,w1_w2_inferred,train
nctti_ncs:data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv:120,nctti_ncs,data/extracted/nctti_ncs/acl_attachment/noun_compound_senses-main/dataset/pt/neutral/P1_sents.csv,120,PT,,pente fino,pente fino,Este é um pente fino .,pente fino,unknown,pente,fino,,,False,Esta é uma análise minuciosa .,"[""Esta é uma análise minuciosa .""]",Esta é uma análise minuciosa .,1,True,,UNKNOWN,UNKNOWN,,UNKNOWN,nctti_ncs::PT::UNKNOWN::UNKNOWN::UNKNOWN::True,nctti_ncs:PT:pente fino,w1_w2_inferred,train
