source,lang,expression,head,modifier,label,compositionality_score,compositionality_type,compositionality_token,raw_paraphrase,original_split,row_id,label_raw,label_norm,label_binary,contribution_label,compositionality_score_norm,compositionality_bin,paraphrase_candidates_maggie,wordnet_synonyms,wordnet_synonym1,paraphrase1_gpt55pro20260423,paraphrase1_gpt5nano20250807,canonical_paraphrase,paraphrase_candidates,has_paraphrase,split_701020,split_source
semeval_a,pt,juízo final,,,1.0,,,,,test,6888,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6889,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6890,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6891,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6892,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6893,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6894,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6895,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6896,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6897,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6898,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6899,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6900,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6901,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,1.0,,,,,test,6902,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,juízo final,,,0.0,,,,,test,6903,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,apocalipse|julgamento,,,apocalipse,julgamento,apocalipse,apocalipse|julgamento,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6904,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6905,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6906,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6907,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6908,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6909,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6910,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6911,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,longa data,,,0.0,,,,,test,6912,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,antigo|antigamente,,,antigo,antigamente,antigo,antigo|antigamente,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6913,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,1.0,,,,,test,6914,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6915,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6916,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6917,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6918,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6919,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,1.0,,,,,test,6920,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,1.0,,,,,test,6921,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6922,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,0.0,,,,,test,6923,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua cheia,,,1.0,,,,,test,6924,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,plenilúnio|plenitude,plenilúnio,plenilúnio,plenilúnio,plenitude,plenilúnio,plenilúnio|plenitude,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6925,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6926,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6927,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6928,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6929,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6930,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6931,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6932,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6933,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6934,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6935,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6936,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6937,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6938,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6939,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6940,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6941,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6942,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,1.0,,,,,test,6943,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6944,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,lua nova,,,0.0,,,,,test,6945,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,novilúnio|início,,,novilúnio,início,novilúnio,novilúnio|início,1,train,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6946,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6947,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,0.0,,,,,test,6948,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6949,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6950,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,0.0,,,,,test,6951,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6952,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6953,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6954,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6955,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6956,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6957,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,0.0,,,,,test,6958,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6959,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,1.0,,,,,test,6960,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,mar aberto,,,0.0,,,,,test,6961,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,pélago|oceano,,,pélago,oceano,pélago,pélago|oceano,1,test,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6962,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6963,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,0.0,,,,,test,6964,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6965,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6966,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6967,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6968,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6969,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré alta,,,1.0,,,,,test,6970,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,preamar|auge,preamar,preamar,preamar,auge,preamar,preamar|auge,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6971,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6972,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6973,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,0.0,,,,,test,6974,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6975,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6976,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6977,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,maré baixa,,,1.0,,,,,test,6978,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,baixamar|vazante|declínio,baixamar,baixamar,vazante,declínio,baixamar,baixamar|vazante|declínio,1,train,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6979,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6980,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6981,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6982,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6983,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,0.0,,,,,test,6984,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6985,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,mau contato,,,1.0,,,,,test,6986,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,defeito|falha,,,defeito,falha,defeito,defeito|falha,1,dev,generated
semeval_a,pt,nó cego,,,1.0,,,,,test,6987,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,1.0,,,,,test,6988,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6989,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6990,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6991,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6992,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,1.0,,,,,test,6993,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6994,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6995,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,1.0,,,,,test,6996,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6997,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6998,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,nó cego,,,0.0,,,,,test,6999,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,dificuldade|impasse,,,dificuldade,impasse,dificuldade,dificuldade|impasse,1,dev,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7000,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7001,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7002,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7003,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,1.0,,,,,test,7004,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,1.0,,,,,test,7005,1.0,IDIOMATIC,IDIOMATIC,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7006,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7007,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
semeval_a,pt,novo mundo,,,0.0,,,,,test,7008,0.0,LITERAL,LITERAL,UNKNOWN,,unknown,poente|América|novidade,poente,poente,América,novidade,poente,poente|América|novidade,1,train,generated
