uid,target,sentence,reason
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1892,,Um gato está abrindo uma gaveta e escalando para dentro,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1893,,Um cara está disparando uma arma,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1894,,Um homem está tocando violão,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1895,,Quatro pessoas estão fazendo uma performance musical ao ar livre,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1896,,Macarrão está sendo fervido em água por uma senhora,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1897,,Uma pessoa está escrevendo,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1898,,Um cara está fazendo exercícios,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1899,,Uma mulher de roupas brancas e uma mulher de vestido azul estão paradas em um palco,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1900,,Não tem nenhum homem segurando uma máscara em sua mão levantada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1901,,Não tem nenhum homem cortando pedaços de manteiga em uma tigela de misturar,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1902,,Um homem está cortando o dedo do pé de uma bota de couro vazia com uma espada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1903,,Algumas pessoas estão dirigindo quadriciclos,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1904,,Nenhum cachorro pequeno está correndo na areia,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1905,,Uma senhora está espremendo um limão,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1906,,Um homem está desenhando em uma lousa digital,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1907,,Uma pessoa está anotando algo com um lápis,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1908,,Quatro cachorros estão brincando em uma área gramada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1909,,A criança pequenina não está vadeando pela água e não está sendo guiada por outra pessoa,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1910,,Uma cebola está sendo fatiada com uma faca pela menina,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1911,,"O barco de resgate, que é laranja, está correndo através da água",empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1912,,Um cara está fatiando uma batata,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1913,,Uma senhora está preparando um ovo em uma sautese,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1914,,Uma pessoa está andando de bicicleta,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1915,,Uma senhora está sendo massageada por um homem,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1916,,Um homem está massageando uma mulher,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1917,,Um homem está fazendo levantamentos na barra,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1918,,Um grupo de cachorros está competindo e tem focinheiras nos seus narizes,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1919,,Um gato está brincando com uma melancia,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1920,,Uma pessoa tem cabelo loiro e esvoaçante,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1921,,Um homem está cortando uma caixa,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1922,,Não tem nenhum homem atirando com uma espingarda,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1923,,Uma mulher está removendo ovos de uma frigideira,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1924,,Uma pessoa está andando de bicicleta ao longo de uma trilha enlameada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1925,,Alguns homens estão batalhando,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1926,,Não há nenhum macaco praticando artes marciais,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1927,,Uma pessoa está colocando carne na panela,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1928,,A cebola está sendo cortada pelo cara,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1929,,Quatro pessoas estão fazendo uma performance musical ao ar livre,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1930,,Um homem está tocando um violão,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1931,,As pessoas em uma corrida de arrancada estão fugindo das chamas que estão saindo dos carros,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1932,,Dois cachorros estão sendo acariciados por um cara,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1933,,O cachorro pequeno está correndo na areia,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1934,,Um homem está cortando uma cebola,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1935,,O cachorro vermelho e castanho não está parado,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1936,,Quatro pessoas estão flutuando em um bote,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1937,,Um gato está brincando com uma garrafa pequena,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1938,,Um cara está despejando óleo dentro de uma frigideira,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1939,,Uma mulher está pondo o bebê no lixo,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1940,,Não há nenhuma mulher vestindo uma camiseta azul com um colete branco e boné branco falando e marchando,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1941,,O médico não está ajudando o paciente,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1942,,Um homem está cantando e tocando um instrumento musical,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1943,,Pessoas estão andando com cestas e cobertores,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1944,,Duas pessoas estão olhando para o oceano,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1945,,Um cara está passando manteiga em um pedaço de pão,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1946,,Uma mulher está acariciando um cachorro perto de um caminho rochoso,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1947,,Um homem está dançando na chuva,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1948,,Não tem nenhum homem fatiando batatas,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1949,,Um chefe está limpando uma tigela de sopa,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1950,,Alguém está alimentando um animal,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1951,,Um pouco de óleo está sendo derramado sobre os tomates por um cara,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1952,,Um homem não está pilotando uma lambreta,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1953,,Uma vaca não está comendo grama,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1954,,Um cachorro castanho está encarando atentamente um cachorro castanho e branco,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1955,,Um menino jovem de capacete está andando de bicicleta na estrada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1956,,Uma grande bola verde está derrubando uma garrafa,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1957,,Um violão está sendo tocado por uma senhora,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1958,,O indivíduo está tocando,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1959,,Um cachorro está olhando ao redor,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1960,,Um cachorro preto e branco com um galho grande está correndo no campo,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1961,,Um homem sem-teto casa está segurando uma placa e implorando por dinheiro,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1962,,O homem está pilotando uma lambreta,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1963,,O cara está cuidadosamente alimentando a cobra com um rato,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1964,,Não tem nenhuma uma criança loira segurando uma garrafa amarela,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1965,,Uma pessoa está montando um cavalo,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1966,,Um grupo de meninos está jogando futebol de campo na costa,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1967,,Um cavalo está pulando o obstáculo e tem um cavaleiro nas suas costas,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1968,,Um cara está andando de skate em uma pista,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1969,,Uma menina está usando uma camisa laranja e uma gravata listrada,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1970,,Um cachorro está correndo pela neve,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1971,,Não tem nenhum homem mergulhando de um penhasco,empty_sentence_or_target
semeval2022_task2:data/raw/semeval2022_task2/SemEval_2022_Task2-idiomaticity/SubTaskB/EvaluationData/eval.csv:1972,,Um pato grande está empoleirado na borda de um riacho rochoso,empty_sentence_or_target
